vehicle_count,car_count,bus_count,truck_count,motorcycle_count,hour,day_of_week,is_weekend,is_peak_hour,rain_intensity,visibility,incident_nearby,avg_speed_kmh,hour_sin,hour_cos,density_class
129,61,19,8,41,7,3,0,1,0.0004,0.9998,0,21.29,0.965926,-0.258819,high
26,13,3,3,7,22,2,0,0,0.0045,0.9968,0,52.13,-0.5,0.866025,low
148,75,15,15,43,20,4,0,1,0.2482,0.8018,0,11.88,-0.866025,0.5,high
27,12,2,2,11,5,4,0,0,0.0087,0.9952,0,51.77,0.965926,0.258819,low
0,0,0,0,0,6,6,1,0,0.0962,0.9293,0,58.56,1.0,0.0,low
25,14,3,1,7,2,0,0,0,0.0663,0.9859,0,51.51,0.5,0.866025,low
14,6,1,1,6,10,5,1,0,0.0274,0.9894,0,55.39,0.5,-0.866025,low
33,18,3,2,10,16,3,0,0,0.0235,0.9827,0,49.75,-0.866025,-0.5,low
88,48,10,9,21,8,0,0,1,0.084,0.9655,0,32.34,0.866025,-0.5,medium
34,18,4,2,10,0,6,1,0,0.027,0.9878,0,49.39,0.0,1.0,low
45,21,5,4,15,22,5,1,0,0.0766,0.9668,0,45.35,-0.5,0.866025,medium
107,59,13,8,27,9,6,1,1,0.1165,0.9462,0,26.15,0.707107,-0.707107,high
133,77,12,13,31,19,4,0,1,0.0015,0.999,0,20.08,-0.965926,0.258819,high
48,22,6,3,17,0,3,0,0,0.3,0.7773,0,41.1,0.0,1.0,medium
19,10,2,2,5,1,0,0,0,0.003,0.999,0,54.26,0.258819,0.965926,low
31,17,4,2,8,5,6,1,0,0.0191,0.9955,0,50.41,0.965926,0.258819,low
52,27,6,3,16,23,1,0,0,0.0756,0.9616,0,43.27,-0.258819,0.965926,medium
91,47,9,7,28,17,5,1,1,0.1168,0.9103,0,30.95,-0.965926,-0.258819,high
106,51,14,6,35,18,0,0,1,0.0455,0.9712,0,27.52,-1.0,-0.0,high
0,0,0,0,0,23,0,0,0,0.089,0.9708,0,58.67,-0.258819,0.965926,low
83,39,11,4,29,18,5,1,1,0.0018,0.9991,0,35.07,-1.0,-0.0,medium
37,18,3,2,14,16,3,0,0,0.0026,0.9992,0,48.86,-0.866025,-0.5,low
28,14,2,2,10,15,6,1,0,0.1154,0.9532,0,49.87,-0.707107,-0.707107,low
38,18,3,3,14,21,1,0,0,0.1023,0.9743,0,47.07,-0.707107,0.707107,low
28,12,3,2,11,0,2,0,0,0.0017,0.9995,0,51.57,0.0,1.0,low
28,15,3,1,9,13,4,0,0,0.0031,0.9992,0,51.55,-0.258819,-0.965926,low
33,16,3,2,12,2,5,1,0,0.1143,0.9571,0,48.39,0.5,0.866025,low
40,23,3,2,12,9,5,1,1,0.0678,0.9819,0,46.98,0.707107,-0.707107,medium
29,16,3,3,7,4,5,1,0,0.0149,0.9938,0,51.08,0.866025,0.5,low
20,9,1,1,9,1,4,0,0,0.0531,0.9671,0,53.2,0.258819,0.965926,low
33,16,3,2,12,1,1,0,0,0.0001,1.0,0,50.1,0.258819,0.965926,low
24,11,3,2,8,5,3,0,0,0.1664,0.9378,0,50.3,0.965926,0.258819,low
18,10,1,1,6,16,3,0,0,0.0013,0.9992,0,54.58,-0.866025,-0.5,low
31,14,3,2,12,3,4,0,0,0.0035,0.9982,0,50.65,0.707107,0.707107,low
11,5,1,1,4,6,6,1,0,0.1864,0.9324,0,53.9,1.0,0.0,low
63,36,6,3,18,20,6,1,1,0.0258,0.9825,0,40.71,-0.866025,0.5,medium
4,2,0,0,2,14,1,0,0,0.1567,0.9592,0,56.45,-0.5,-0.866025,low
38,20,3,3,12,11,4,0,0,0.0955,0.9496,0,47.17,0.258819,-0.965926,low
17,8,2,1,6,3,2,0,0,0.0098,0.9933,0,54.75,0.707107,0.707107,low
53,30,7,5,11,23,0,0,0,0.0179,0.9863,0,43.83,-0.258819,0.965926,medium
40,21,3,3,13,15,4,0,0,0.32,0.9163,0,43.2,-0.707107,-0.707107,medium
126,71,12,6,37,7,2,0,1,0.168,0.9199,0,19.68,0.965926,-0.258819,high
74,38,10,7,19,18,6,1,1,0.0894,0.932,0,36.46,-1.0,-0.0,medium
36,19,3,1,13,22,3,0,0,0.0315,0.9936,0,48.73,-0.5,0.866025,low
14,7,1,1,5,16,5,1,0,0.0092,0.9949,0,55.66,-0.866025,-0.5,low
56,30,5,6,15,3,3,0,0,0.0881,0.9753,0,41.88,0.707107,0.707107,medium
25,13,2,2,8,1,6,1,0,0.1363,0.9011,0,50.45,0.258819,0.965926,low
23,10,3,2,8,22,4,0,0,0.0549,0.9676,0,52.28,-0.5,0.866025,low
22,12,3,1,6,12,3,0,0,0.074,0.9717,0,52.29,0.0,-1.0,low
30,17,3,2,8,16,1,0,0,0.0029,0.9985,0,50.96,-0.866025,-0.5,low
93,48,9,8,28,18,5,1,1,0.0002,1.0,0,32.1,-1.0,-0.0,high
10,5,0,0,5,10,0,0,0,0.0693,0.9462,0,55.96,0.5,-0.866025,low
16,9,1,1,5,0,4,0,0,0.0036,0.9981,0,55.15,0.0,1.0,low
96,56,10,5,25,19,1,0,1,0.0363,0.976,0,30.66,-0.965926,0.258819,high
54,30,6,4,14,12,0,0,0,0.0598,0.9723,0,42.9,0.0,-1.0,medium
56,26,7,6,17,11,3,0,0,0.2,0.9433,1,20.2,0.258819,-0.965926,medium
41,21,5,3,12,9,5,1,1,0.123,0.9093,0,45.86,0.707107,-0.707107,medium
10,5,1,1,3,21,5,1,0,0.1223,0.9322,0,55.17,-0.707107,0.707107,low
120,56,10,9,45,7,2,0,1,0.0052,0.9959,0,23.92,0.965926,-0.258819,high
0,0,0,0,0,6,5,1,0,0.0044,0.9967,0,59.93,1.0,0.0,low
41,23,5,4,9,4,3,0,0,0.1275,0.8995,0,45.79,0.866025,0.5,medium
79,42,10,6,21,20,5,1,1,0.0149,0.9927,0,36.08,-0.866025,0.5,medium
104,55,12,6,31,19,2,0,1,0.0808,0.938,0,27.59,-0.965926,0.258819,high
31,14,2,3,12,4,1,0,0,0.5051,0.7564,0,43.12,0.866025,0.5,low
5,2,0,0,3,1,4,0,0,0.2083,0.8752,0,55.38,0.258819,0.965926,low
43,22,5,3,13,16,0,0,0,0.0,1.0,0,47.1,-0.866025,-0.5,medium
66,39,5,7,15,10,5,1,0,0.0086,0.9976,1,20.07,0.5,-0.866025,medium
49,28,7,3,11,2,2,0,0,0.0001,1.0,0,45.3,0.5,0.866025,medium
37,17,5,2,13,16,3,0,0,0.1731,0.9346,0,46.3,-0.866025,-0.5,low
24,13,2,1,8,12,0,0,0,0.0145,0.9902,0,52.58,0.0,-1.0,low
45,26,5,2,12,15,6,1,0,0.1427,0.9273,0,44.36,-0.707107,-0.707107,medium
40,23,5,2,10,3,6,1,0,0.119,0.9071,0,46.22,0.707107,0.707107,medium
117,67,12,6,32,17,3,0,1,0.0478,0.9886,0,24.18,-0.965926,-0.258819,high
42,20,5,3,14,16,6,1,0,0.1301,0.8969,0,45.45,-0.866025,-0.5,medium
0,0,0,0,0,13,0,0,0,0.0133,0.9926,0,59.8,-0.258819,-0.965926,low
71,35,10,6,20,20,6,1,1,0.1212,0.9122,0,36.88,-0.866025,0.5,medium
148,82,19,8,39,7,3,0,1,0.636,0.6306,0,6.06,0.965926,-0.258819,high
99,49,12,10,28,18,1,0,1,0.2139,0.9119,0,27.09,-1.0,-0.0,high
23,11,3,1,8,22,6,1,0,0.0001,1.0,0,53.1,-0.5,0.866025,low
108,52,11,12,33,7,0,0,1,0.0787,0.9768,0,26.42,0.965926,-0.258819,high
39,22,5,4,8,1,6,1,0,0.0009,0.9993,0,48.29,0.258819,0.965926,low
89,45,11,6,27,17,5,1,1,0.0912,0.9643,0,31.93,-0.965926,-0.258819,medium
116,55,16,12,33,9,1,0,1,0.0152,0.992,0,24.97,0.707107,-0.707107,high
54,29,7,3,15,15,5,1,0,0.093,0.9685,0,42.4,-0.707107,-0.707107,medium
5,2,0,0,3,16,0,0,0,0.0023,0.9983,0,58.47,-0.866025,-0.5,low
54,28,4,3,19,11,2,0,0,0.0383,0.9896,0,43.23,0.258819,-0.965926,medium
20,11,2,1,6,1,5,1,0,0.0755,0.9554,0,52.87,0.258819,0.965926,low
13,7,1,1,4,13,0,0,0,0.0005,0.9997,0,56.09,-0.258819,-0.965926,low
34,15,3,2,14,23,4,0,0,0.0083,0.9962,0,49.68,-0.258819,0.965926,low
15,8,1,0,6,0,3,0,0,0.0365,0.9717,0,54.95,0.0,1.0,low
27,15,4,1,7,21,6,1,0,0.0377,0.9837,0,51.33,-0.707107,0.707107,low
157,92,19,14,32,17,1,0,1,0.0046,0.9968,1,5.0,-0.965926,-0.258819,high
129,66,11,6,46,19,1,0,1,0.0308,0.9938,0,20.84,-0.965926,0.258819,high
37,20,5,4,8,11,1,0,0,0.0588,0.953,0,48.02,0.258819,-0.965926,low
58,28,6,4,20,4,0,0,0,0.0073,0.9946,1,22.49,0.866025,0.5,medium
18,10,2,2,4,22,5,1,0,0.0368,0.9751,0,54.05,-0.5,0.866025,low
77,38,9,4,26,7,5,1,1,0.01,0.9944,0,36.75,0.965926,-0.258819,medium
20,9,2,1,8,5,4,0,0,0.1008,0.9337,0,52.49,0.965926,0.258819,low
32,16,2,3,11,14,2,0,0,0.214,0.9565,0,47.19,-0.5,-0.866025,low
126,65,10,11,40,9,0,0,1,0.0572,0.9877,0,21.34,0.707107,-0.707107,high
82,42,7,9,24,17,2,0,1,0.0046,0.9983,0,35.33,-0.965926,-0.258819,medium
39,20,4,2,13,23,0,0,0,0.0081,0.9964,0,48.18,-0.258819,0.965926,low
34,16,4,2,12,2,0,0,0,0.0076,0.9955,0,49.69,0.5,0.866025,low
157,81,19,16,41,19,4,0,1,0.0218,0.9918,0,12.57,-0.965926,0.258819,high
14,6,1,0,7,0,4,0,0,0.0497,0.9853,0,55.05,0.0,1.0,low
26,15,3,1,7,21,3,0,0,0.0927,0.9774,0,50.81,-0.707107,0.707107,low
26,12,3,1,10,1,1,0,0,0.0861,0.9651,0,50.91,0.258819,0.965926,low
30,15,4,2,9,21,5,1,0,0.013,0.9953,0,50.81,-0.707107,0.707107,low
114,57,14,11,32,7,3,0,1,0.0521,0.9601,0,25.02,0.965926,-0.258819,high
26,15,2,1,8,4,1,0,0,0.0131,0.9959,0,52.0,0.866025,0.5,low
29,13,3,2,11,15,2,0,0,0.1115,0.9415,0,49.63,-0.707107,-0.707107,low
22,12,2,2,6,11,0,0,0,0.0007,0.9996,0,53.39,0.258819,-0.965926,low
44,25,5,3,11,10,2,0,0,0.0122,0.9941,0,46.62,0.5,-0.866025,medium
73,34,10,8,21,19,5,1,1,0.0,1.0,0,38.1,-0.965926,0.258819,medium
115,57,9,13,36,19,0,0,1,0.0402,0.9893,0,24.9,-0.965926,0.258819,high
34,19,3,3,9,2,0,0,0,0.1137,0.9695,0,48.09,0.5,0.866025,low
35,17,5,2,11,14,2,0,0,0.0003,0.9999,0,49.5,-0.5,-0.866025,low
26,15,3,2,6,3,0,0,0,0.0063,0.9961,0,52.11,0.707107,0.707107,low
75,39,10,4,22,20,5,1,1,0.0034,0.999,0,37.45,-0.866025,0.5,medium
14,8,1,1,4,15,1,0,0,0.0763,0.9823,0,54.66,-0.707107,-0.707107,low
99,47,9,7,36,19,4,0,1,0.0192,0.9938,0,30.01,-0.965926,0.258819,high
71,35,9,6,21,23,3,0,0,0.0699,0.9695,0,37.65,-0.258819,0.965926,medium
130,63,12,13,42,18,4,0,1,0.0591,0.9565,0,20.11,-1.0,-0.0,high
141,80,18,11,32,17,1,0,1,0.0,1.0,0,17.7,-0.965926,-0.258819,high
18,10,2,2,4,0,5,1,0,0.0001,1.0,0,54.6,0.0,1.0,low
140,63,18,9,50,19,3,0,1,0.0341,0.9886,0,17.49,-0.965926,0.258819,high
18,10,1,2,5,2,1,0,0,0.153,0.9273,0,52.3,0.5,0.866025,low
37,21,4,3,9,11,6,1,0,0.002,0.9994,0,48.87,0.258819,-0.965926,low
32,16,4,2,10,12,6,1,0,0.1129,0.9543,0,48.71,0.0,-1.0,low
24,12,2,2,8,11,6,1,0,0.0658,0.9815,0,51.81,0.258819,-0.965926,low
60,27,6,3,24,20,6,1,1,0.0201,0.9927,0,41.7,-0.866025,0.5,medium
20,9,2,1,8,6,6,1,0,0.0427,0.9814,0,53.36,1.0,0.0,low
66,35,9,5,17,12,2,0,0,0.0048,0.998,1,20.13,0.0,-1.0,medium
54,27,7,4,16,13,5,1,0,0.012,0.9914,0,43.62,-0.258819,-0.965926,medium
46,24,6,3,13,0,4,0,0,0.0237,0.9925,0,45.84,0.0,1.0,medium
32,18,2,2,10,2,3,0,0,0.0951,0.9514,0,48.97,0.5,0.866025,low
20,11,1,1,7,10,3,0,0,0.1369,0.9289,0,51.95,0.5,-0.866025,low
51,27,4,5,15,23,3,0,0,0.0252,0.9836,0,44.32,-0.258819,0.965926,medium
51,28,6,5,12,6,6,1,0,0.1643,0.9081,0,42.24,1.0,0.0,medium
63,32,6,4,21,17,6,1,1,0.012,0.9971,0,40.92,-0.965926,-0.258819,medium
30,14,3,3,10,21,3,0,0,0.0,1.0,0,51.0,-0.707107,0.707107,low
48,25,7,3,13,2,1,0,0,0.0044,0.9971,0,45.53,0.5,0.866025,medium
56,27,8,4,17,15,5,1,0,0.0,1.0,0,43.2,-0.707107,-0.707107,medium
47,24,6,3,14,0,2,0,0,0.15,0.9484,0,43.65,0.0,1.0,medium
56,27,6,3,20,5,2,0,0,0.2811,0.8752,0,38.98,0.965926,0.258819,medium
112,64,11,9,28,9,4,0,1,0.0255,0.9947,0,26.02,0.707107,-0.707107,high
52,28,7,5,12,2,1,0,0,0.2387,0.8896,0,40.82,0.5,0.866025,medium
127,67,12,6,42,9,4,0,1,0.0579,0.9734,0,21.03,0.707107,-0.707107,high
49,28,4,5,12,5,5,1,0,0.0813,0.9405,0,44.08,0.965926,0.258819,medium
16,9,1,1,5,10,3,0,0,0.3248,0.9298,0,50.33,0.5,-0.866025,low
44,20,5,5,14,15,4,0,0,0.0117,0.9935,0,46.62,-0.707107,-0.707107,medium
127,73,14,6,34,18,2,0,1,0.1736,0.9547,0,19.3,-1.0,-0.0,high
102,48,12,11,31,18,0,0,1,0.0884,0.9536,0,28.07,-1.0,-0.0,high
68,39,7,3,19,0,6,1,0,0.0423,0.9846,0,38.97,0.0,1.0,medium
124,72,10,7,35,7,3,0,1,0.09,0.9319,0,21.45,0.965926,-0.258819,high
44,21,3,3,17,22,3,0,0,0.0542,0.9569,1,25.99,-0.5,0.866025,medium
50,23,5,5,17,13,6,1,0,0.1878,0.9178,0,42.18,-0.258819,-0.965926,medium
47,28,6,4,9,11,1,0,0,0.2719,0.8739,0,41.82,0.258819,-0.965926,medium
50,28,6,3,13,18,6,1,1,0.1168,0.9146,0,43.25,-1.0,-0.0,medium
32,17,2,2,11,21,2,0,0,0.0695,0.9535,0,49.36,-0.707107,0.707107,low
48,23,4,3,18,13,1,0,0,0.0236,0.9819,0,45.25,-0.258819,-0.965926,medium
30,15,3,2,10,2,0,0,0,0.0409,0.9793,0,50.39,0.5,0.866025,low
76,37,11,6,22,19,6,1,1,0.061,0.9748,0,36.29,-0.965926,0.258819,medium
21,12,2,2,5,10,2,0,0,0.0714,0.9518,0,52.63,0.5,-0.866025,low
54,32,5,5,12,23,5,1,0,0.0032,0.9988,0,43.75,-0.258819,0.965926,medium
34,15,2,2,15,3,5,1,0,0.2038,0.8456,0,46.74,0.707107,0.707107,low
69,34,8,6,21,18,5,1,1,0.1803,0.8739,0,36.6,-1.0,-0.0,medium
48,22,6,3,17,5,5,1,0,0.0122,0.9973,0,45.42,0.965926,0.258819,medium
123,58,16,7,42,19,2,0,1,0.0038,0.9972,0,23.04,-0.965926,0.258819,high
18,10,1,2,5,14,1,0,0,0.1843,0.921,0,51.84,-0.5,-0.866025,low
17,9,2,1,5,2,3,0,0,0.3861,0.7563,0,49.11,0.5,0.866025,low
48,24,4,5,15,13,4,0,0,0.1477,0.9313,1,23.38,-0.258819,-0.965926,medium
14,8,1,1,4,1,4,0,0,0.0524,0.9838,0,55.01,0.258819,0.965926,low
15,8,1,1,5,6,3,0,0,0.0158,0.9911,0,55.26,1.0,0.0,low
118,58,15,7,38,8,1,0,1,0.1467,0.9369,0,22.4,0.866025,-0.5,high
6,3,0,0,3,11,1,0,0,0.0037,0.9975,0,58.14,0.258819,-0.965926,low
107,61,10,10,26,8,3,0,1,0.0147,0.9888,0,27.68,0.866025,-0.5,high
25,12,2,1,10,15,0,0,0,0.005,0.9971,0,52.42,-0.707107,-0.707107,low
31,18,3,3,7,4,4,0,0,0.006,0.9953,0,50.61,0.866025,0.5,low
13,7,1,1,4,14,3,0,0,0.0212,0.9922,0,55.78,-0.5,-0.866025,low
39,21,3,3,12,10,1,0,0,0.1676,0.8916,0,45.79,0.5,-0.866025,low
83,37,6,5,35,7,5,1,1,0.0024,0.9987,0,35.06,0.965926,-0.258819,medium
119,71,13,6,29,19,0,0,1,0.0055,0.997,0,24.22,-0.965926,0.258819,high
116,53,11,10,42,9,2,0,1,0.0001,0.9999,0,25.2,0.707107,-0.707107,high
124,72,12,13,27,9,4,0,1,0.0239,0.9833,0,22.44,0.707107,-0.707107,high
28,13,3,2,10,6,3,0,0,0.064,0.9709,0,50.64,1.0,0.0,low
74,38,7,7,22,22,3,0,0,0.0019,0.9985,1,17.77,-0.5,0.866025,medium
86,50,12,7,17,8,5,1,1,0.0031,0.9986,0,34.15,0.866025,-0.5,medium
98,57,9,6,26,8,3,0,1,0.0736,0.9474,0,29.5,0.866025,-0.5,high
41,21,4,2,14,1,6,1,0,0.0139,0.9967,0,47.49,0.258819,0.965926,medium
23,12,2,1,8,12,6,1,0,0.0802,0.948,0,51.9,0.0,-1.0,low
27,13,3,2,9,10,2,0,0,0.0629,0.9841,0,50.96,0.5,-0.866025,low
30,15,3,2,10,6,3,0,0,0.0731,0.9538,0,49.9,1.0,0.0,low
29,13,4,2,10,23,5,1,0,0.0433,0.9874,0,50.65,-0.258819,0.965926,low
1,0,0,0,1,1,4,0,0,0.0022,0.9991,0,59.67,0.258819,0.965926,low
5,2,0,0,3,23,5,1,0,0.0118,0.994,0,58.32,-0.258819,0.965926,low
41,20,3,2,16,0,6,1,0,0.075,0.9434,0,46.57,0.0,1.0,medium
37,20,3,3,11,1,4,0,0,0.0001,1.0,0,48.9,0.258819,0.965926,low
41,22,5,3,11,5,4,0,0,0.1025,0.9718,0,46.16,0.965926,0.258819,medium
30,15,3,2,10,12,1,0,0,0.0531,0.9821,0,50.2,0.0,-1.0,low
33,17,3,3,10,5,0,0,0,0.0763,0.9476,0,48.96,0.965926,0.258819,low
26,12,3,2,9,0,4,0,0,0.0265,0.9894,0,51.8,0.0,1.0,low
115,55,9,6,45,9,2,0,1,0.0014,0.9994,0,25.48,0.707107,-0.707107,high
29,15,2,3,9,0,1,0,0,0.0322,0.9885,0,50.82,0.0,1.0,low
35,20,3,3,9,12,5,1,0,0.0236,0.9951,0,49.15,0.0,-1.0,low
6,2,0,0,4,5,0,0,0,0.0394,0.9868,0,57.61,0.965926,0.258819,low
28,12,3,1,12,3,0,0,0,0.2228,0.8776,0,48.26,0.707107,0.707107,low
41,23,3,4,11,2,4,0,0,0.0372,0.9883,0,47.14,0.5,0.866025,medium
28,15,2,2,9,14,4,0,0,0.3301,0.8197,0,46.65,-0.5,-0.866025,low
120,71,9,11,29,20,2,0,1,0.2075,0.8757,0,20.89,-0.866025,0.5,high
37,17,3,3,14,21,1,0,0,0.1306,0.9725,0,46.94,-0.707107,0.707107,low
37,18,4,2,13,23,3,0,0,0.0009,0.9996,0,48.89,-0.258819,0.965926,low
111,53,15,11,32,20,2,0,1,0.0485,0.9873,0,25.97,-0.866025,0.5,high
39,23,5,4,7,10,3,0,0,0.0535,0.9843,0,47.5,0.5,-0.866025,low
68,31,9,7,21,18,5,1,1,0.0017,0.9992,0,39.57,-1.0,-0.0,medium
72,37,10,5,20,19,6,1,1,0.0,1.0,0,38.4,-0.965926,0.258819,medium
22,9,1,2,10,10,6,1,0,0.082,0.967,0,52.17,0.5,-0.866025,low
130,66,15,8,41,7,3,0,1,0.0415,0.9913,0,20.38,0.965926,-0.258819,high
24,12,2,1,9,1,6,1,0,0.1645,0.9437,0,50.33,0.258819,0.965926,low
129,71,10,15,33,7,0,0,1,0.0344,0.992,0,20.78,0.965926,-0.258819,high
37,18,5,2,12,12,5,1,0,0.0482,0.9823,0,48.18,0.0,-1.0,low
32,18,3,3,8,0,1,0,0,0.0006,0.9997,0,50.39,0.0,1.0,low
14,7,1,1,5,16,5,1,0,0.2425,0.8468,0,52.16,-0.866025,-0.5,low
22,12,2,1,7,1,5,1,0,0.072,0.9669,0,52.32,0.258819,0.965926,low
20,9,2,1,8,13,5,1,0,0.0017,0.999,0,53.97,-0.258819,-0.965926,low
48,27,5,4,12,11,6,1,0,0.1502,0.9283,0,43.35,0.258819,-0.965926,medium
33,15,2,3,13,23,6,1,0,0.0053,0.996,0,50.02,-0.258819,0.965926,low
39,17,3,3,16,0,0,0,0,0.0028,0.9985,0,48.26,0.0,1.0,low
91,43,11,9,28,17,3,0,1,0.0249,0.9898,0,32.33,-0.965926,-0.258819,high
21,10,2,2,7,12,0,0,0,0.1695,0.8654,0,51.16,0.0,-1.0,low
18,10,2,1,5,0,2,0,0,0.1276,0.9341,0,52.69,0.0,1.0,low
125,59,11,7,48,7,0,0,1,0.0257,0.9805,0,22.11,0.965926,-0.258819,high
31,17,3,1,10,16,6,1,0,0.1161,0.9362,0,48.96,-0.866025,-0.5,low
79,43,7,6,23,8,6,1,1,0.0111,0.994,0,36.13,0.866025,-0.5,medium
59,26,7,4,22,9,5,1,1,0.1955,0.8815,0,39.37,0.707107,-0.707107,medium
37,19,3,3,12,12,1,0,0,0.0077,0.994,0,48.78,0.0,-1.0,low
129,66,15,6,42,17,1,0,1,0.0019,0.9995,0,21.27,-0.965926,-0.258819,high
24,12,2,2,8,2,0,0,0,0.1367,0.9311,0,50.75,0.5,0.866025,low
53,31,5,4,13,23,2,0,0,0.3908,0.777,1,18.24,-0.258819,0.965926,medium
60,32,5,5,18,14,5,1,0,0.2858,0.9269,0,37.71,-0.5,-0.866025,medium
28,16,3,1,8,13,4,0,0,0.0095,0.9954,0,51.46,-0.258819,-0.965926,low
102,55,9,5,33,20,1,0,1,0.0,1.0,0,29.4,-0.866025,0.5,high
110,59,10,8,33,8,4,0,1,0.1774,0.9168,0,24.34,0.866025,-0.5,high
141,70,14,10,47,20,4,0,1,0.0247,0.995,0,17.33,-0.866025,0.5,high
34,19,3,2,10,11,3,0,0,0.1133,0.9298,0,48.1,0.258819,-0.965926,low
97,52,9,9,27,17,6,1,1,0.3324,0.7873,0,25.91,-0.965926,-0.258819,high
137,62,17,8,50,7,1,0,1,0.1727,0.9199,0,16.31,0.965926,-0.258819,high
0,0,0,0,0,1,3,0,0,0.0353,0.9919,0,59.47,0.258819,0.965926,low
0,0,0,0,0,10,4,0,0,0.0467,0.9805,0,59.3,0.5,-0.866025,low
72,41,6,5,20,23,2,0,0,0.1621,0.8719,1,15.97,-0.258819,0.965926,medium
39,22,5,2,10,15,1,0,0,0.1705,0.9116,0,45.74,-0.707107,-0.707107,low
134,77,14,8,35,19,4,0,1,0.1044,0.936,0,18.23,-0.965926,0.258819,high
118,55,13,10,40,17,2,0,1,0.1872,0.862,0,21.79,-0.965926,-0.258819,high
79,41,10,7,21,7,5,1,1,0.0299,0.9789,0,35.85,0.965926,-0.258819,medium
8,4,0,0,4,23,1,0,0,0.0112,0.9968,0,57.43,-0.258819,0.965926,low
112,59,12,12,29,9,3,0,1,0.1886,0.8895,0,23.57,0.707107,-0.707107,high
37,18,4,2,13,12,6,1,0,0.0257,0.9891,0,48.51,0.0,-1.0,low
54,28,6,6,14,3,5,1,0,0.0,1.0,0,43.8,0.707107,0.707107,medium
54,26,6,2,20,9,6,1,1,0.1483,0.9677,0,41.58,0.707107,-0.707107,medium
12,5,1,0,6,11,2,0,0,0.0742,0.9598,0,55.29,0.258819,-0.965926,low
0,0,0,0,0,22,2,0,0,0.1297,0.9136,0,58.06,-0.5,0.866025,low
41,19,4,3,15,0,0,0,0,0.0445,0.9825,0,47.03,0.0,1.0,medium
113,51,9,11,42,20,4,0,1,0.0312,0.9855,0,25.63,-0.866025,0.5,high
120,59,11,13,37,18,1,0,1,0.0001,1.0,0,24.0,-1.0,-0.0,high
26,12,3,2,9,10,4,0,0,0.0017,0.9996,0,52.18,0.5,-0.866025,low
84,39,10,8,27,7,6,1,1,0.0887,0.9301,0,33.47,0.965926,-0.258819,medium
25,13,2,1,9,23,0,0,0,0.1832,0.9465,0,49.75,-0.258819,0.965926,low
142,85,18,13,26,18,3,0,1,0.0413,0.9691,1,5.0,-1.0,-0.0,high
62,33,7,4,18,3,5,1,0,0.033,0.9748,0,40.9,0.707107,0.707107,medium
98,44,12,6,36,9,6,1,1,0.0667,0.9541,0,29.6,0.707107,-0.707107,high
48,25,4,2,17,6,6,1,0,0.0,1.0,0,45.6,1.0,0.0,medium
28,15,3,2,8,23,6,1,0,0.0125,0.993,0,51.41,-0.258819,0.965926,low
16,7,2,1,6,1,2,0,0,0.3011,0.7858,0,50.68,0.258819,0.965926,low
37,20,4,2,11,16,3,0,0,0.0167,0.992,0,48.65,-0.866025,-0.5,low
47,26,4,4,13,1,5,1,0,0.0251,0.9869,0,45.52,0.258819,0.965926,medium
16,7,1,1,7,14,6,1,0,0.1022,0.9637,0,53.67,-0.5,-0.866025,low
73,37,10,5,21,8,6,1,1,0.1462,0.9623,0,35.91,0.866025,-0.5,medium
31,14,3,2,12,2,6,1,0,0.2452,0.9188,0,47.02,0.5,0.866025,low
42,23,3,3,13,11,0,0,0,0.0641,0.949,0,46.44,0.258819,-0.965926,medium
7,3,0,0,4,10,6,1,0,0.0494,0.9873,0,57.16,0.5,-0.866025,low
56,31,6,3,16,10,1,0,0,0.0165,0.996,0,42.95,0.5,-0.866025,medium
133,73,11,15,34,19,3,0,1,0.2941,0.8851,0,15.69,-0.965926,0.258819,high
108,52,15,12,29,19,3,0,1,0.1487,0.9259,0,25.37,-0.965926,0.258819,high
51,27,5,3,16,2,0,0,0,0.1251,0.9239,0,42.82,0.5,0.866025,medium
47,22,6,2,17,22,2,0,0,0.208,0.9391,0,42.78,-0.5,0.866025,medium
32,18,3,3,8,10,3,0,0,0.2177,0.8752,0,47.13,0.5,-0.866025,low
90,50,10,5,25,3,6,1,0,0.1832,0.9002,1,10.25,0.707107,0.707107,high
22,10,2,1,9,21,6,1,0,0.1313,0.9154,0,51.43,-0.707107,0.707107,low
52,24,6,6,16,10,0,0,0,0.2239,0.85,1,21.04,0.5,-0.866025,medium
24,11,3,2,8,11,1,0,0,0.2228,0.8408,0,49.46,0.258819,-0.965926,low
7,3,0,0,4,3,0,0,0,0.0219,0.992,0,57.57,0.707107,0.707107,low
37,19,4,4,10,13,3,0,0,0.0002,0.9999,0,48.9,-0.258819,-0.965926,low
64,33,6,4,21,8,6,1,1,0.0735,0.9769,0,39.7,0.866025,-0.5,medium
135,62,10,7,56,8,1,0,1,0.1495,0.9131,0,17.26,0.866025,-0.5,high
27,15,3,2,7,1,4,0,0,0.3636,0.7139,0,46.45,0.258819,0.965926,low
23,12,3,1,7,5,6,1,0,0.0296,0.9898,0,52.66,0.965926,0.258819,low
16,8,1,1,6,4,3,0,0,0.0,1.0,0,55.2,0.866025,0.5,low
131,64,17,6,44,8,0,0,1,0.0183,0.994,0,20.43,0.866025,-0.5,high
48,26,4,2,16,5,0,0,0,0.0276,0.9917,0,45.19,0.965926,0.258819,medium
51,26,6,3,16,21,6,1,0,0.0451,0.9737,0,44.02,-0.707107,0.707107,medium
